Schooljaar;Niveau regio;Regio;Soort hoger onderwijs;Opleidingssector;Aantal
2019/2020;Gemeente;Woudenberg;Totaal;Taal en cultuur;16.00
2019/2020;Gemeente;Woudenberg;Totaal;Techniek;79.00
2019/2020;Gemeente;Woudenberg;Totaal;Totaal energietransitie;91.00
2019/2020;Gemeente;Woudenberg;HBO;Totaal;316.00
2019/2020;Gemeente;Woudenberg;HBO;Economie;100.00
2019/2020;Gemeente;Woudenberg;HBO;Gedrag en maatschappij;43.00
2019/2020;Gemeente;Woudenberg;HBO;Gezondheidszorg;43.00
2019/2020;Gemeente;Woudenberg;HBO;Landbouw en natuurlijke omgeving;8.00
2019/2020;Gemeente;Woudenberg;HBO;Onderwijs;51.00
2019/2020;Gemeente;Woudenberg;HBO;Taal en cultuur;1.00
2019/2020;Gemeente;Woudenberg;HBO;Techniek;70.00
2019/2020;Gemeente;Woudenberg;HBO;Totaal energietransitie;70.00
2019/2020;Gemeente;Woudenberg;WO;Totaal;101.00
2019/2020;Gemeente;Woudenberg;WO;Economie;14.00
2019/2020;Gemeente;Woudenberg;WO;Gedrag en maatschappij;21.00
2019/2020;Gemeente;Woudenberg;WO;Gezondheidszorg;7.00
2019/2020;Gemeente;Woudenberg;WO;Landbouw en natuurlijke omgeving;9.00
2019/2020;Gemeente;Woudenberg;WO;Natuur;12.00
2019/2020;Gemeente;Woudenberg;WO;Recht;10.00
2019/2020;Gemeente;Woudenberg;WO;Sectoroverstijgend;4.00
2019/2020;Gemeente;Woudenberg;WO;Taal en cultuur;15.00
2019/2020;Gemeente;Woudenberg;WO;Techniek;9.00
2019/2020;Gemeente;Woudenberg;WO;Totaal energietransitie;21.00
2019/2020;Gemeente;Zaanstad;Totaal;Totaal;4558.00
2019/2020;Gemeente;Zaanstad;Totaal;Economie;1409.00
2019/2020;Gemeente;Zaanstad;Totaal;Gedrag en maatschappij;682.00
2019/2020;Gemeente;Zaanstad;Totaal;Gezondheidszorg;535.00
2019/2020;Gemeente;Zaanstad;Totaal;Landbouw en natuurlijke omgeving;60.00
2019/2020;Gemeente;Zaanstad;Totaal;Natuur;198.00
2019/2020;Gemeente;Zaanstad;Totaal;Onderwijs;554.00
2019/2020;Gemeente;Zaanstad;Totaal;Recht;160.00
2019/2020;Gemeente;Zaanstad;Totaal;Sectoroverstijgend;22.00
2019/2020;Gemeente;Zaanstad;Totaal;Taal en cultuur;208.00
2019/2020;Gemeente;Zaanstad;Totaal;Techniek;730.00
2019/2020;Gemeente;Zaanstad;Totaal;Totaal energietransitie;928.00
2019/2020;Gemeente;Zaanstad;HBO;Totaal;3353.00
2019/2020;Gemeente;Zaanstad;HBO;Economie;1230.00
2019/2020;Gemeente;Zaanstad;HBO;Gedrag en maatschappij;427.00
2019/2020;Gemeente;Zaanstad;HBO;Gezondheidszorg;360.00
2019/2020;Gemeente;Zaanstad;HBO;Landbouw en natuurlijke omgeving;45.00
2019/2020;Gemeente;Zaanstad;HBO;Onderwijs;543.00
2019/2020;Gemeente;Zaanstad;HBO;Sectoroverstijgend;1.00
2019/2020;Gemeente;Zaanstad;HBO;Taal en cultuur;67.00
2019/2020;Gemeente;Zaanstad;HBO;Techniek;680.00
2019/2020;Gemeente;Zaanstad;HBO;Totaal energietransitie;680.00
2019/2020;Gemeente;Zaanstad;WO;Totaal;1205.00
2019/2020;Gemeente;Zaanstad;WO;Economie;179.00
2019/2020;Gemeente;Zaanstad;WO;Gedrag en maatschappij;255.00
2019/2020;Gemeente;Zaanstad;WO;Gezondheidszorg;175.00
2019/2020;Gemeente;Zaanstad;WO;Landbouw en natuurlijke omgeving;15.00
2019/2020;Gemeente;Zaanstad;WO;Natuur;198.00
2019/2020;Gemeente;Zaanstad;WO;Onderwijs;11.00
2019/2020;Gemeente;Zaanstad;WO;Recht;160.00
2019/2020;Gemeente;Zaanstad;WO;Sectoroverstijgend;21.00
2019/2020;Gemeente;Zaanstad;WO;Taal en cultuur;141.00
2019/2020;Gemeente;Zaanstad;WO;Techniek;50.00
2019/2020;Gemeente;Zaanstad;WO;Totaal energietransitie;248.00
2019/2020;Gemeente;Zaltbommel;Totaal;Totaal;754.00
2019/2020;Gemeente;Zaltbommel;Totaal;Economie;253.00
2019/2020;Gemeente;Zaltbommel;Totaal;Gedrag en maatschappij;110.00
2019/2020;Gemeente;Zaltbommel;Totaal;Gezondheidszorg;82.00
2019/2020;Gemeente;Zaltbommel;Totaal;Landbouw en natuurlijke omgeving;24.00
2019/2020;Gemeente;Zaltbommel;Totaal;Natuur;13.00
2019/2020;Gemeente;Zaltbommel;Totaal;Onderwijs;78.00
2019/2020;Gemeente;Zaltbommel;Totaal;Recht;28.00
2019/2020;Gemeente;Zaltbommel;Totaal;Sectoroverstijgend;2.00
2019/2020;Gemeente;Zaltbommel;Totaal;Taal en cultuur;33.00
2019/2020;Gemeente;Zaltbommel;Totaal;Techniek;131.00
2019/2020;Gemeente;Zaltbommel;Totaal;Totaal energietransitie;144.00
2019/2020;Gemeente;Zaltbommel;HBO;Totaal;555.00
2019/2020;Gemeente;Zaltbommel;HBO;Economie;214.00
2019/2020;Gemeente;Zaltbommel;HBO;Gedrag en maatschappij;68.00
2019/2020;Gemeente;Zaltbommel;HBO;Gezondheidszorg;59.00
2019/2020;Gemeente;Zaltbommel;HBO;Landbouw en natuurlijke omgeving;20.00
2019/2020;Gemeente;Zaltbommel;HBO;Onderwijs;78.00
2019/2020;Gemeente;Zaltbommel;HBO;Taal en cultuur;11.00
2019/2020;Gemeente;Zaltbommel;HBO;Techniek;105.00
2019/2020;Gemeente;Zaltbommel;HBO;Totaal energietransitie;105.00
2019/2020;Gemeente;Zaltbommel;WO;Totaal;199.00
2019/2020;Gemeente;Zaltbommel;WO;Economie;39.00
2019/2020;Gemeente;Zaltbommel;WO;Gedrag en maatschappij;42.00
2019/2020;Gemeente;Zaltbommel;WO;Gezondheidszorg;23.00
2019/2020;Gemeente;Zaltbommel;WO;Landbouw en natuurlijke omgeving;4.00
2019/2020;Gemeente;Zaltbommel;WO;Natuur;13.00
2019/2020;Gemeente;Zaltbommel;WO;Recht;28.00
2019/2020;Gemeente;Zaltbommel;WO;Sectoroverstijgend;2.00
2019/2020;Gemeente;Zaltbommel;WO;Taal en cultuur;22.00
2019/2020;Gemeente;Zaltbommel;WO;Techniek;26.00
2019/2020;Gemeente;Zaltbommel;WO;Totaal energietransitie;39.00
2019/2020;Gemeente;Zandvoort;Totaal;Totaal;415.00
2019/2020;Gemeente;Zandvoort;Totaal;Economie;146.00
2019/2020;Gemeente;Zandvoort;Totaal;Gedrag en maatschappij;40.00
2019/2020;Gemeente;Zandvoort;Totaal;Gezondheidszorg;52.00
2019/2020;Gemeente;Zandvoort;Totaal;Landbouw en natuurlijke omgeving;7.00
2019/2020;Gemeente;Zandvoort;Totaal;Natuur;18.00
2019/2020;Gemeente;Zandvoort;Totaal;Onderwijs;34.00
2019/2020;Gemeente;Zandvoort;Totaal;Recht;27.00
2019/2020;Gemeente;Zandvoort;Totaal;Sectoroverstijgend;9.00
2019/2020;Gemeente;Zandvoort;Totaal;Taal en cultuur;21.00
2019/2020;Gemeente;Zandvoort;Totaal;Techniek;61.00
2019/2020;Gemeente;Zandvoort;Totaal;Totaal energietransitie;79.00
2019/2020;Gemeente;Zandvoort;HBO;Totaal;274.00
2019/2020;Gemeente;Zandvoort;HBO;Economie;124.00
2019/2020;Gemeente;Zandvoort;HBO;Gedrag en maatschappij;24.00
2019/2020;Gemeente;Zandvoort;HBO;Gezondheidszorg;32.00
2019/2020;Gemeente;Zandvoort;HBO;Landbouw en natuurlijke omgeving;5.00
2019/2020;Gemeente;Zandvoort;HBO;Onderwijs;33.00
2019/2020;Gemeente;Zandvoort;HBO;Taal en cultuur;7.00
2019/2020;Gemeente;Zandvoort;HBO;Techniek;49.00
2019/2020;Gemeente;Zandvoort;HBO;Totaal energietransitie;49.00
2019/2020;Gemeente;Zandvoort;WO;Totaal;141.00
2019/2020;Gemeente;Zandvoort;WO;Economie;22.00
2019/2020;Gemeente;Zandvoort;WO;Gedrag en maatschappij;16.00
2019/2020;Gemeente;Zandvoort;WO;Gezondheidszorg;20.00
2019/2020;Gemeente;Zandvoort;WO;Landbouw en natuurlijke omgeving;2.00
2019/2020;Gemeente;Zandvoort;WO;Natuur;18.00
2019/2020;Gemeente;Zandvoort;WO;Onderwijs;1.00
2019/2020;Gemeente;Zandvoort;WO;Recht;27.00
2019/2020;Gemeente;Zandvoort;WO;Sectoroverstijgend;9.00
2019/2020;Gemeente;Zandvoort;WO;Taal en cultuur;14.00
2019/2020;Gemeente;Zandvoort;WO;Techniek;12.00
2019/2020;Gemeente;Zandvoort;WO;Totaal energietransitie;30.00
2019/2020;Gemeente;Zeewolde;Totaal;Totaal;716.00
2019/2020;Gemeente;Zeewolde;Totaal;Economie;212.00
2019/2020;Gemeente;Zeewolde;Totaal;Gedrag en maatschappij;98.00
2019/2020;Gemeente;Zeewolde;Totaal;Gezondheidszorg;83.00
2019/2020;Gemeente;Zeewolde;Totaal;Landbouw en natuurlijke omgeving;62.00
2019/2020;Gemeente;Zeewolde;Totaal;Natuur;15.00
2019/2020;Gemeente;Zeewolde;Totaal;Onderwijs;70.00
2019/2020;Gemeente;Zeewolde;Totaal;Recht;10.00
2019/2020;Gemeente;Zeewolde;Totaal;Sectoroverstijgend;4.00
2019/2020;Gemeente;Zeewolde;Totaal;Taal en cultuur;34.00
2019/2020;Gemeente;Zeewolde;Totaal;Techniek;128.00
2019/2020;Gemeente;Zeewolde;Totaal;Totaal energietransitie;143.00
2019/2020;Gemeente;Zeewolde;HBO;Totaal;556.00
2019/2020;Gemeente;Zeewolde;HBO;Economie;179.00
2019/2020;Gemeente;Zeewolde;HBO;Gedrag en maatschappij;63.00
2019/2020;Gemeente;Zeewolde;HBO;Gezondheidszorg;67.00
2019/2020;Gemeente;Zeewolde;HBO;Landbouw en natuurlijke omgeving;47.00
2019/2020;Gemeente;Zeewolde;HBO;Onderwijs;69.00
2019/2020;Gemeente;Zeewolde;HBO;Taal en cultuur;11.00
2019/2020;Gemeente;Zeewolde;HBO;Techniek;120.00
2019/2020;Gemeente;Zeewolde;HBO;Totaal energietransitie;120.00
2019/2020;Gemeente;Zeewolde;WO;Totaal;160.00
2019/2020;Gemeente;Zeewolde;WO;Economie;33.00
2019/2020;Gemeente;Zeewolde;WO;Gedrag en maatschappij;35.00
2019/2020;Gemeente;Zeewolde;WO;Gezondheidszorg;16.00
2019/2020;Gemeente;Zeewolde;WO;Landbouw en natuurlijke omgeving;15.00
2019/2020;Gemeente;Zeewolde;WO;Natuur;15.00
2019/2020;Gemeente;Zeewolde;WO;Onderwijs;1.00
2019/2020;Gemeente;Zeewolde;WO;Recht;10.00
2019/2020;Gemeente;Zeewolde;WO;Sectoroverstijgend;4.00
2019/2020;Gemeente;Zeewolde;WO;Taal en cultuur;23.00
2019/2020;Gemeente;Zeewolde;WO;Techniek;8.00
2019/2020;Gemeente;Zeewolde;WO;Totaal energietransitie;23.00
2019/2020;Gemeente;Zeist;Totaal;Totaal;2914.00
2019/2020;Gemeente;Zeist;Totaal;Economie;648.00
2019/2020;Gemeente;Zeist;Totaal;Gedrag en maatschappij;407.00
2019/2020;Gemeente;Zeist;Totaal;Gezondheidszorg;480.00
2019/2020;Gemeente;Zeist;Totaal;Landbouw en natuurlijke omgeving;51.00
2019/2020;Gemeente;Zeist;Totaal;Natuur;361.00
2019/2020;Gemeente;Zeist;Totaal;Onderwijs;178.00
2019/2020;Gemeente;Zeist;Totaal;Recht;97.00
2019/2020;Gemeente;Zeist;Totaal;Sectoroverstijgend;51.00
2019/2020;Gemeente;Zeist;Totaal;Taal en cultuur;219.00
2019/2020;Gemeente;Zeist;Totaal;Techniek;422.00
2019/2020;Gemeente;Zeist;Totaal;Totaal energietransitie;783.00
2019/2020;Gemeente;Zeist;HBO;Totaal;1505.00
2019/2020;Gemeente;Zeist;HBO;Economie;529.00
2019/2020;Gemeente;Zeist;HBO;Gedrag en maatschappij;186.00
2019/2020;Gemeente;Zeist;HBO;Gezondheidszorg;212.00
2019/2020;Gemeente;Zeist;HBO;Landbouw en natuurlijke omgeving;22.00
2019/2020;Gemeente;Zeist;HBO;Onderwijs;172.00
2019/2020;Gemeente;Zeist;HBO;Taal en cultuur;58.00
2019/2020;Gemeente;Zeist;HBO;Techniek;326.00
2019/2020;Gemeente;Zeist;HBO;Totaal energietransitie;326.00
2019/2020;Gemeente;Zeist;WO;Totaal;1409.00
2019/2020;Gemeente;Zeist;WO;Economie;119.00
2019/2020;Gemeente;Zeist;WO;Gedrag en maatschappij;221.00
2019/2020;Gemeente;Zeist;WO;Gezondheidszorg;268.00
2019/2020;Gemeente;Zeist;WO;Landbouw en natuurlijke omgeving;29.00
2019/2020;Gemeente;Zeist;WO;Natuur;361.00
2019/2020;Gemeente;Zeist;WO;Onderwijs;6.00
2019/2020;Gemeente;Zeist;WO;Recht;97.00
2019/2020;Gemeente;Zeist;WO;Sectoroverstijgend;51.00
2019/2020;Gemeente;Zeist;WO;Taal en cultuur;161.00
2019/2020;Gemeente;Zeist;WO;Techniek;96.00
2019/2020;Gemeente;Zeist;WO;Totaal energietransitie;457.00
2019/2020;Gemeente;Zevenaar;Totaal;Totaal;1112.00
2019/2020;Gemeente;Zevenaar;Totaal;Economie;364.00
2019/2020;Gemeente;Zevenaar;Totaal;Gedrag en maatschappij;138.00
2019/2020;Gemeente;Zevenaar;Totaal;Gezondheidszorg;113.00
2019/2020;Gemeente;Zevenaar;Totaal;Landbouw en natuurlijke omgeving;40.00
2019/2020;Gemeente;Zevenaar;Totaal;Natuur;33.00
2019/2020;Gemeente;Zevenaar;Totaal;Onderwijs;143.00
2019/2020;Gemeente;Zevenaar;Totaal;Recht;39.00
2019/2020;Gemeente;Zevenaar;Totaal;Sectoroverstijgend;3.00
2019/2020;Gemeente;Zevenaar;Totaal;Taal en cultuur;39.00
2019/2020;Gemeente;Zevenaar;Totaal;Techniek;200.00
2019/2020;Gemeente;Zevenaar;Totaal;Totaal energietransitie;233.00
2019/2020;Gemeente;Zevenaar;HBO;Totaal;905.00
2019/2020;Gemeente;Zevenaar;HBO;Economie;330.00
2019/2020;Gemeente;Zevenaar;HBO;Gedrag en maatschappij;104.00
2019/2020;Gemeente;Zevenaar;HBO;Gezondheidszorg;99.00
2019/2020;Gemeente;Zevenaar;HBO;Landbouw en natuurlijke omgeving;25.00
2019/2020;Gemeente;Zevenaar;HBO;Onderwijs;143.00
2019/2020;Gemeente;Zevenaar;HBO;Taal en cultuur;14.00
2019/2020;Gemeente;Zevenaar;HBO;Techniek;190.00
2019/2020;Gemeente;Zevenaar;HBO;Totaal energietransitie;190.00
2019/2020;Gemeente;Zevenaar;WO;Totaal;207.00
2019/2020;Gemeente;Zevenaar;WO;Economie;34.00
2019/2020;Gemeente;Zevenaar;WO;Gedrag en maatschappij;34.00
2019/2020;Gemeente;Zevenaar;WO;Gezondheidszorg;14.00
2019/2020;Gemeente;Zevenaar;WO;Landbouw en natuurlijke omgeving;15.00
2019/2020;Gemeente;Zevenaar;WO;Natuur;33.00
2019/2020;Gemeente;Zevenaar;WO;Recht;39.00
2019/2020;Gemeente;Zevenaar;WO;Sectoroverstijgend;3.00
2019/2020;Gemeente;Zevenaar;WO;Taal en cultuur;25.00
2019/2020;Gemeente;Zevenaar;WO;Techniek;10.00
2019/2020;Gemeente;Zevenaar;WO;Totaal energietransitie;43.00
2019/2020;Gemeente;Zoetermeer;Totaal;Totaal;4234.00
2019/2020;Gemeente;Zoetermeer;Totaal;Economie;1397.00
2019/2020;Gemeente;Zoetermeer;Totaal;Gedrag en maatschappij;597.00
2019/2020;Gemeente;Zoetermeer;Totaal;Gezondheidszorg;477.00
2019/2020;Gemeente;Zoetermeer;Totaal;Landbouw en natuurlijke omgeving;48.00
2019/2020;Gemeente;Zoetermeer;Totaal;Natuur;168.00
2019/2020;Gemeente;Zoetermeer;Totaal;Onderwijs;347.00
2019/2020;Gemeente;Zoetermeer;Totaal;Recht;163.00
2019/2020;Gemeente;Zoetermeer;Totaal;Sectoroverstijgend;41.00
2019/2020;Gemeente;Zoetermeer;Totaal;Taal en cultuur;136.00
2019/2020;Gemeente;Zoetermeer;Totaal;Techniek;860.00
2019/2020;Gemeente;Zoetermeer;Totaal;Totaal energietransitie;1028.00
2019/2020;Gemeente;Zoetermeer;HBO;Totaal;2991.00
2019/2020;Gemeente;Zoetermeer;HBO;Economie;1225.00
2019/2020;Gemeente;Zoetermeer;HBO;Gedrag en maatschappij;345.00
2019/2020;Gemeente;Zoetermeer;HBO;Gezondheidszorg;328.00
2019/2020;Gemeente;Zoetermeer;HBO;Landbouw en natuurlijke omgeving;31.00
2019/2020;Gemeente;Zoetermeer;HBO;Onderwijs;339.00
2019/2020;Gemeente;Zoetermeer;HBO;Taal en cultuur;38.00
2019/2020;Gemeente;Zoetermeer;HBO;Techniek;685.00
2019/2020;Gemeente;Zoetermeer;HBO;Totaal energietransitie;685.00
2019/2020;Gemeente;Zoetermeer;WO;Totaal;1243.00
2019/2020;Gemeente;Zoetermeer;WO;Economie;172.00
2019/2020;Gemeente;Zoetermeer;WO;Gedrag en maatschappij;252.00
2019/2020;Gemeente;Zoetermeer;WO;Gezondheidszorg;149.00
2019/2020;Gemeente;Zoetermeer;WO;Landbouw en natuurlijke omgeving;17.00
2019/2020;Gemeente;Zoetermeer;WO;Natuur;168.00
2019/2020;Gemeente;Zoetermeer;WO;Onderwijs;8.00
2019/2020;Gemeente;Zoetermeer;WO;Recht;163.00
2019/2020;Gemeente;Zoetermeer;WO;Sectoroverstijgend;41.00
2019/2020;Gemeente;Zoetermeer;WO;Taal en cultuur;98.00
2019/2020;Gemeente;Zoetermeer;WO;Techniek;175.00
2019/2020;Gemeente;Zoetermeer;WO;Totaal energietransitie;343.00
2019/2020;Gemeente;Zoeterwoude;Totaal;Totaal;267.00
2019/2020;Gemeente;Zoeterwoude;Totaal;Economie;84.00
2019/2020;Gemeente;Zoeterwoude;Totaal;Gedrag en maatschappij;30.00
2019/2020;Gemeente;Zoeterwoude;Totaal;Gezondheidszorg;26.00
2019/2020;Gemeente;Zoeterwoude;Totaal;Landbouw en natuurlijke omgeving;5.00
2019/2020;Gemeente;Zoeterwoude;Totaal;Natuur;14.00
2019/2020;Gemeente;Zoeterwoude;Totaal;Onderwijs;21.00
2019/2020;Gemeente;Zoeterwoude;Totaal;Recht;6.00
2019/2020;Gemeente;Zoeterwoude;Totaal;Sectoroverstijgend;3.00
2019/2020;Gemeente;Zoeterwoude;Totaal;Taal en cultuur;25.00
2019/2020;Gemeente;Zoeterwoude;Totaal;Techniek;53.00
2019/2020;Gemeente;Zoeterwoude;Totaal;Totaal energietransitie;67.00
2019/2020;Gemeente;Zoeterwoude;HBO;Totaal;165.00
2019/2020;Gemeente;Zoeterwoude;HBO;Economie;76.00
2019/2020;Gemeente;Zoeterwoude;HBO;Gedrag en maatschappij;8.00
2019/2020;Gemeente;Zoeterwoude;HBO;Gezondheidszorg;14.00
2019/2020;Gemeente;Zoeterwoude;HBO;Landbouw en natuurlijke omgeving;4.00
2019/2020;Gemeente;Zoeterwoude;HBO;Onderwijs;20.00
2019/2020;Gemeente;Zoeterwoude;HBO;Taal en cultuur;5.00
2019/2020;Gemeente;Zoeterwoude;HBO;Techniek;38.00
2019/2020;Gemeente;Zoeterwoude;HBO;Totaal energietransitie;38.00
2019/2020;Gemeente;Zoeterwoude;WO;Totaal;102.00
2019/2020;Gemeente;Zoeterwoude;WO;Economie;8.00
2019/2020;Gemeente;Zoeterwoude;WO;Gedrag en maatschappij;22.00
2019/2020;Gemeente;Zoeterwoude;WO;Gezondheidszorg;12.00
2019/2020;Gemeente;Zoeterwoude;WO;Landbouw en natuurlijke omgeving;1.00
2019/2020;Gemeente;Zoeterwoude;WO;Natuur;14.00
2019/2020;Gemeente;Zoeterwoude;WO;Onderwijs;1.00
2019/2020;Gemeente;Zoeterwoude;WO;Recht;6.00
2019/2020;Gemeente;Zoeterwoude;WO;Sectoroverstijgend;3.00
2019/2020;Gemeente;Zoeterwoude;WO;Taal en cultuur;20.00
2019/2020;Gemeente;Zoeterwoude;WO;Techniek;15.00
2019/2020;Gemeente;Zoeterwoude;WO;Totaal energietransitie;29.00
2019/2020;Gemeente;Zuidplas;Totaal;Totaal;1525.00
2019/2020;Gemeente;Zuidplas;Totaal;Economie;516.00
2019/2020;Gemeente;Zuidplas;Totaal;Gedrag en maatschappij;198.00
2019/2020;Gemeente;Zuidplas;Totaal;Gezondheidszorg;164.00
2019/2020;Gemeente;Zuidplas;Totaal;Landbouw en natuurlijke omgeving;30.00
2019/2020;Gemeente;Zuidplas;Totaal;Natuur;53.00
2019/2020;Gemeente;Zuidplas;Totaal;Onderwijs;172.00
2019/2020;Gemeente;Zuidplas;Totaal;Recht;49.00
2019/2020;Gemeente;Zuidplas;Totaal;Sectoroverstijgend;6.00
2019/2020;Gemeente;Zuidplas;Totaal;Taal en cultuur;60.00
2019/2020;Gemeente;Zuidplas;Totaal;Techniek;277.00
2019/2020;Gemeente;Zuidplas;Totaal;Totaal energietransitie;330.00
2019/2020;Gemeente;Zuidplas;HBO;Totaal;1080.00
2019/2020;Gemeente;Zuidplas;HBO;Economie;436.00
2019/2020;Gemeente;Zuidplas;HBO;Gedrag en maatschappij;104.00
2019/2020;Gemeente;Zuidplas;HBO;Gezondheidszorg;120.00
2019/2020;Gemeente;Zuidplas;HBO;Landbouw en natuurlijke omgeving;18.00
2019/2020;Gemeente;Zuidplas;HBO;Onderwijs;170.00
2019/2020;Gemeente;Zuidplas;HBO;Taal en cultuur;13.00
2019/2020;Gemeente;Zuidplas;HBO;Techniek;219.00
2019/2020;Gemeente;Zuidplas;HBO;Totaal energietransitie;219.00
2019/2020;Gemeente;Zuidplas;WO;Totaal;445.00
2019/2020;Gemeente;Zuidplas;WO;Economie;80.00
2019/2020;Gemeente;Zuidplas;WO;Gedrag en maatschappij;94.00
2019/2020;Gemeente;Zuidplas;WO;Gezondheidszorg;44.00
2019/2020;Gemeente;Zuidplas;WO;Landbouw en natuurlijke omgeving;12.00
2019/2020;Gemeente;Zuidplas;WO;Natuur;53.00
2019/2020;Gemeente;Zuidplas;WO;Onderwijs;2.00
2019/2020;Gemeente;Zuidplas;WO;Recht;49.00
2019/2020;Gemeente;Zuidplas;WO;Sectoroverstijgend;6.00
2019/2020;Gemeente;Zuidplas;WO;Taal en cultuur;47.00
2019/2020;Gemeente;Zuidplas;WO;Techniek;58.00
2019/2020;Gemeente;Zuidplas;WO;Totaal energietransitie;111.00
2019/2020;Gemeente;Zundert;Totaal;Totaal;606.00
2019/2020;Gemeente;Zundert;Totaal;Economie;214.00
2019/2020;Gemeente;Zundert;Totaal;Gedrag en maatschappij;75.00
2019/2020;Gemeente;Zundert;Totaal;Gezondheidszorg;65.00
2019/2020;Gemeente;Zundert;Totaal;Landbouw en natuurlijke omgeving;32.00
2019/2020;Gemeente;Zundert;Totaal;Natuur;5.00
2019/2020;Gemeente;Zundert;Totaal;Onderwijs;42.00
2019/2020;Gemeente;Zundert;Totaal;Recht;24.00
2019/2020;Gemeente;Zundert;Totaal;Sectoroverstijgend;3.00
2019/2020;Gemeente;Zundert;Totaal;Taal en cultuur;14.00
2019/2020;Gemeente;Zundert;Totaal;Techniek;132.00
2019/2020;Gemeente;Zundert;Totaal;Totaal energietransitie;137.00
2019/2020;Gemeente;Zundert;HBO;Totaal;489.00
2019/2020;Gemeente;Zundert;HBO;Economie;191.00
2019/2020;Gemeente;Zundert;HBO;Gedrag en maatschappij;55.00
2019/2020;Gemeente;Zundert;HBO;Gezondheidszorg;62.00
2019/2020;Gemeente;Zundert;HBO;Landbouw en natuurlijke omgeving;27.00
2019/2020;Gemeente;Zundert;HBO;Onderwijs;40.00
2019/2020;Gemeente;Zundert;HBO;Taal en cultuur;7.00
2019/2020;Gemeente;Zundert;HBO;Techniek;107.00
2019/2020;Gemeente;Zundert;HBO;Totaal energietransitie;107.00
2019/2020;Gemeente;Zundert;WO;Totaal;117.00
2019/2020;Gemeente;Zundert;WO;Economie;23.00
2019/2020;Gemeente;Zundert;WO;Gedrag en maatschappij;20.00
2019/2020;Gemeente;Zundert;WO;Gezondheidszorg;3.00
2019/2020;Gemeente;Zundert;WO;Landbouw en natuurlijke omgeving;5.00
2019/2020;Gemeente;Zundert;WO;Natuur;5.00
2019/2020;Gemeente;Zundert;WO;Onderwijs;2.00
2019/2020;Gemeente;Zundert;WO;Recht;24.00
2019/2020;Gemeente;Zundert;WO;Sectoroverstijgend;3.00
2019/2020;Gemeente;Zundert;WO;Taal en cultuur;7.00
2019/2020;Gemeente;Zundert;WO;Techniek;25.00
2019/2020;Gemeente;Zundert;WO;Totaal energietransitie;30.00
2019/2020;Gemeente;Zutphen;Totaal;Totaal;1333.00
2019/2020;Gemeente;Zutphen;Totaal;Economie;390.00
2019/2020;Gemeente;Zutphen;Totaal;Gedrag en maatschappij;193.00
2019/2020;Gemeente;Zutphen;Totaal;Gezondheidszorg;146.00
2019/2020;Gemeente;Zutphen;Totaal;Landbouw en natuurlijke omgeving;42.00
2019/2020;Gemeente;Zutphen;Totaal;Natuur;30.00
2019/2020;Gemeente;Zutphen;Totaal;Onderwijs;182.00
2019/2020;Gemeente;Zutphen;Totaal;Recht;40.00
2019/2020;Gemeente;Zutphen;Totaal;Sectoroverstijgend;9.00
2019/2020;Gemeente;Zutphen;Totaal;Taal en cultuur;76.00
2019/2020;Gemeente;Zutphen;Totaal;Techniek;225.00
2019/2020;Gemeente;Zutphen;Totaal;Totaal energietransitie;255.00
2019/2020;Gemeente;Zutphen;HBO;Totaal;1057.00
2019/2020;Gemeente;Zutphen;HBO;Economie;371.00
2019/2020;Gemeente;Zutphen;HBO;Gedrag en maatschappij;143.00
2019/2020;Gemeente;Zutphen;HBO;Gezondheidszorg;123.00
2019/2020;Gemeente;Zutphen;HBO;Landbouw en natuurlijke omgeving;30.00
2019/2020;Gemeente;Zutphen;HBO;Onderwijs;177.00
2019/2020;Gemeente;Zutphen;HBO;Sectoroverstijgend;1.00
2019/2020;Gemeente;Zutphen;HBO;Taal en cultuur;22.00
2019/2020;Gemeente;Zutphen;HBO;Techniek;190.00
2019/2020;Gemeente;Zutphen;HBO;Totaal energietransitie;190.00
2019/2020;Gemeente;Zutphen;WO;Totaal;276.00
2019/2020;Gemeente;Zutphen;WO;Economie;19.00
2019/2020;Gemeente;Zutphen;WO;Gedrag en maatschappij;50.00
2019/2020;Gemeente;Zutphen;WO;Gezondheidszorg;23.00
2019/2020;Gemeente;Zutphen;WO;Landbouw en natuurlijke omgeving;12.00
2019/2020;Gemeente;Zutphen;WO;Natuur;30.00
2019/2020;Gemeente;Zutphen;WO;Onderwijs;5.00
2019/2020;Gemeente;Zutphen;WO;Recht;40.00
2019/2020;Gemeente;Zutphen;WO;Sectoroverstijgend;8.00
2019/2020;Gemeente;Zutphen;WO;Taal en cultuur;54.00
2019/2020;Gemeente;Zutphen;WO;Techniek;35.00
2019/2020;Gemeente;Zutphen;WO;Totaal energietransitie;65.00
2019/2020;Gemeente;Zwartewaterland;Totaal;Totaal;579.00
2019/2020;Gemeente;Zwartewaterland;Totaal;Economie;177.00
2019/2020;Gemeente;Zwartewaterland;Totaal;Gedrag en maatschappij;79.00
2019/2020;Gemeente;Zwartewaterland;Totaal;Gezondheidszorg;84.00
2019/2020;Gemeente;Zwartewaterland;Totaal;Landbouw en natuurlijke omgeving;13.00
2019/2020;Gemeente;Zwartewaterland;Totaal;Natuur;5.00
2019/2020;Gemeente;Zwartewaterland;Totaal;Onderwijs;81.00
2019/2020;Gemeente;Zwartewaterland;Totaal;Recht;9.00
